id,type,title,author_1,author_2,author_3,author_4,author_5,author_6,author_7,author_8,author_9,author_10,book_editor_1,book_editor_2,book_editor_3,book_editor_4,book_editor_5,book_editor_6,book_editor_7,book_editor_8,book_editor_9,book_editor_10,in_book_title,book_publisher,book_publisher_place,pages,year,main_theme,secondary_theme,lang,link,doi,publication_country,search_term,rest
417,Book Chapter,Educating Global Citizens through International Partnerships for Social Justice,"Bell, K.",,,,,,,,,,P. Blessinger,B. Cozza,,,,,,,,,University Partnerships for International Development,Emerald Publishing,"Bingley, UK",19-36,2016,"['educational partnerships', 'International Volunteering, study visits']",[],English,,http://dx.doi.org/10.1108/S2055-364120160000008002,,,
343,Book Chapter,Creating the Conditions for Productive Dissonance: An Inclusive Pedagogical Framework,"Farrelly, R.","Shapiro, S.","Tomaš, Z.",,,,,,,,A. Lee,R. D. Williams,,,,,,,,,Engaging Dissonance: Developing Mindful Global Citizenship in Higher Education,Emerald Publishing,"Bingley, UK",25-42,2017,['Higher education research'],[],English,,http://dx.doi.org/10.1108/S2055-364120170000009002,,,
340,Book Chapter,Mindful Global Citizenship through Simulations in Higher Education,"Angelini, M. L.",,,,,,,,,,A. Lee,R. D. Williams,,,,,,,,,Engaging Dissonance: Developing Mindful Global Citizenship in Higher Education,Emerald Publishing,"Bingley, UK",157-171,2017,['Higher education research'],[],English,,http://dx.doi.org/10.1108/S2055-364120170000009008,,,
305,Book Chapter,Reflexive Pedagogy and Perspective Consciousness in Global Citizenship Education,"Harshman, J.",,,,,,,,,,A. Lee,R. D. Williams,,,,,,,,,Engaging Dissonance: Developing Mindful Global Citizenship in Higher Education,Emerald Publishing,"Bingley, UK",229-245,2017,"['training of trainers', 'Teacher education']",[],English,,http://dx.doi.org/10.1108/S2055-364120170000009012,,,
342,Book Chapter,The Parks & People Experience: Questioning the “Global” in Global Citizenship,"Brown, N.","Laliberte, N.","Alcaro, A.","Pfeiffer, M.","Reed, W.",,,,,,A. Lee,R. D. Williams,,,,,,,,,Engaging Dissonance: Developing Mindful Global Citizenship in Higher Education,Emerald Publishing,"Bingley, UK",247-263,2017,['Higher education research'],[],English,,http://dx.doi.org/10.1108/S2055-364120170000009013,,,
833,Book Chapter,Constructing global citizenship: Kindergarten and primary schoolteachers’ understanding of globalization and education. Character Education for 21st Century Global Citizens:,"Yulindrasari, H.",S. Susilowati,,,,,,,,,,,,,,,,,,,"Proceedings of the 2nd International Conference on Teacher Education and Professional Development INCOTEPD 2017), October 21-22, 2017, Yogyakarta, Indonesia",Routledge,,,2018,"['training of trainers', 'Teacher education']",[],English,https://www.routledge.com/Character-Education-for-21st-Century-Global-Citizens-Proceedings-of-the/Retnowati-Ghufron-Marzuki-Kasiyan-Pierawan-Ashadi/p/book/9781138099227,http://dx.doi.org/10.1201/9781315104188-6,,,
209,Book,What kind of citizen? Educating our children for the common good,"Westheimer, J.",,,,,,,,,,,,,,,,,,,,,"Teachers College Press, Columbia University",New York,,2015,['Formal Education'],[],English,,http://dx.doi.org/10.14507/er.v23.2074,,,
2624,Book,Fare i conti con l'educazione,Benvenuti L.,,,,,,,,,,,,,,,,,,,,,Edizioni Libreria Universitaria.it,,,2019,"['training of trainers', 'Teacher education']",[],Italian,,http://dx.doi.org/10.14516/,,,
2737,Book Chapter,Globales Lernen und religiöse Bildung,"Scheunpflug, Annetter",,,,,,,,,,IRP Freiburg,,,,,,,,,,Lernimpulse Grundschule,Globales Lernen,Freiburg,9-14,2020,['Formal Education'],"['conceptual publications', 'Theoretical']",German,,http://dx.doi.org/10.1515/zpt-2012-0304,,,
2738,Book Chapter,Nahtstellen nachhaltigen globalen Lernens - Philosophieren als (neue) Aufgabe von Unterricht,Kater-Wettstädt,,,,,,,,,,"Clemens, I.","Hornberg, S.","Rieckmann, M.",,,,,,,,"Bildung und Erziehung im Kontext globaler Transformationen: Schriftenreihe ""Ökologie und Erziehungswissenschaft"" der Kommission Bildung für nachhaltige Entwicklung der Deutschen Gesellschaft für Erziehungswissenschaft",Barbara Budrich,Opladen,125-140,2019,['Formal Education'],[],German,,http://dx.doi.org/10.2307/j.ctvm201r8.9,,,
2688,Book Chapter,Inkluzja z perspektywy globalnej edukacji obywatelskiej,"Kuleta-Hulboj, M.",,,,,,,,,,"Dryżałowska, G.","Kuleta-Hulboj, M.","Naumiuk, A.","Skura, M.","Steinhagen, A. M.",,,,,,Inkluzja w perspektywie pedagogiki specjalnej i pedagogiki społecznej,Wydawnictwa Uniwersytetu Warszawskiego,Warszawa,98-124,2019,"['conceptual publications', 'Theoretical']",[],Polish,,http://dx.doi.org/10.31338/uw.9788323536727.pp.98-124,,,
536,Book,Multicultural Andragogy for Transformative Learning,"Peltz, D. P.",A. C. Clemons,,,,,,,,,,,,,,,,,,,,IGI Global,,,2018,['Policy related research'],[],English,https://www.igi-global.com/book/multicultural-andragogy-transformative-learning/180990,http://dx.doi.org/10.4018/978-1-5225-3474-7,,,
1050,Book Chapter,"The Outreach Triad for Successful Study Abroad Programs: Students, Faculty, and the Local Community.","Robertson, J. J.",,,,,,,,,,,,,,,,,,,,Study Abroad Opportunities for Community College Students and Strategies for Global Learning,IGI Global,,107-119,2019,"['educational partnerships', 'International Volunteering, study visits']",[],English,https://search.proquest.com/docview/2184014129,http://dx.doi.org/10.4018/978-1-5225-6252-8.ch007,,,
2270,Book,Educación para la ciudadanía global crítica,"Boni, A.","Belda-Miguel, S","Calabuig, C.",,,,,,,,,,,,,,,,,,,"Madrid, Síntesis.",,,2020,['Formal Education'],"['conceptual publications', 'Theoretical']",Spanish,https://www.sintesis.com/data/indices/9788413570174.pdf,http://dx.doi.org/10.4025/actascieduc.v44i1.60717,,,
2383,Book Chapter,Global Citizenship Education in Teacher Education: Is There Any Alternative Beyond Redemptive Dreams and Nightmarish Germs?',"Fischman, G.","Estellés, M.",,,,,,,,,"Schugurensky, D.","Wolhuter, C.",,,,,,,,,Global Citizenship Education in Teacher Education: Theoretical and Practical Issues (1st ed),Routledge,New York,102-124,2020,['Higher education research'],[],English,https://www.proquest.com/docview/2460693886/7B3B9DA3AD76416BPQ/8?accountid=14511,http://dx.doi.org/10.4324/9781351129848-6,,,
2541,Book Chapter,Evidence and Efficacy: A Compulsion for Global Education?,"Scheunpflug, A.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,40-51,2020,['Policy related research'],['Formal Education'],English,,http://dx.doi.org/10.5040/9781350108769.0011,,,
2522,Book Chapter,"Paulo Freire: Accidental Global Citizen, Global Educator","Ramalho, T.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,52-60,2020,"['conceptual publications', 'Theoretical']","['Teacher education', 'training of trainers']",English,,http://dx.doi.org/10.5040/9781350108769.0012,,,
2559,Book Chapter,Pluralizing Possibilities for Global Learning in Western Higher Education,"Stein, S.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,63-75,2020,"['conceptual publications', 'Theoretical']",[],English,,http://dx.doi.org/10.5040/9781350108769.0014,,,
2512,Book Chapter,Ubuntu: Constructing Spaces of Dialogue in the Theory and Practice of Global Education,"Pieniazek, M. A.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,76-89,2020,['Formal Education'],[],English,,http://dx.doi.org/10.5040/9781350108769.0015,,,
2550,Book Chapter,Integrating Asian Perspectives within the UNESCO-led Discourse and Practice of Global Citizenship Education: Taking Gandhi and Ikeda as Examples,"Sharma, N.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,90-102,2020,"['conceptual publications', 'Theoretical']",[],English,,http://dx.doi.org/10.5040/9781350108769.0016,,,
2457,Book Chapter,Global Education Research in Finland,"Lehtomäki, E.","Rajala, A.",,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,105-120,2020,['Policy related research'],[],English,,http://dx.doi.org/10.5040/9781350108769.0018,,,
2452,Book Chapter,Global Education in Poland,"Kuleta-Hulboj, M.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,121-132,2020,['Policy related research'],['Formal Education'],English,,http://dx.doi.org/10.5040/9781350108769.0019,,,
2569,Book Chapter,Role of NGOs in Global Citizenship Education,"Tarozzi, M.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,133-148,2020,"['training of trainers', 'Teacher education']",['Formal Education'],English,,http://dx.doi.org/10.5040/9781350108769.0020,,,
2364,Book Chapter,The Development of Globla Education in Taiwan's Curriculum,"Chou, P.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,149-158,2020,['Policy related research'],['Formal Education'],English,,http://dx.doi.org/10.5040/9781350108769.0021,,,
2464,Book Chapter,"Global Learning: Addressing Attitudes, Behaviours and Competencies (ABC) in Teaching and Learning in Zanzibar","MacCallum, C.","Proctor, M.","Hoad, N.",,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,159-172,2020,['Policy related research'],['Formal Education'],English,,http://dx.doi.org/10.5040/9781350108769.0022,,,
2337,Book Chapter,Towards an Ethical Global Citizenship Education Curriculum Framework in the Modern University,"Bosio, E.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,187-206,2020,['Higher education research'],"['conceptual publications', 'Theoretical']",English,,http://dx.doi.org/10.5040/9781350108769.0025,,,
2483,Book Chapter,Planetary Citizenship in Brazilian Universities,"Moraes, S.","Freire, L.",,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,207-219,2020,['Higher education research'],[],English,,http://dx.doi.org/10.5040/9781350108769.0026,,,
2516,Book Chapter,How Do Higher Education Students Negotiate Global Responsibility in Education?,"Posti-Ahokas, H.","Moate, J.","Lehtomäki, E.",,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,220-232,2020,['Policy related research'],['Formal Education'],English,,http://dx.doi.org/10.5040/9781350108769.0027,,,
2416,Book Chapter,Globality and Internationalization in Vienna: An Exploration of a Research Seminar Using Transformative Processes in Global Education,"Hartmeyer, H.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,233-246,2020,['Higher education research'],[],English,,http://dx.doi.org/10.5040/9781350108769.0028,,,
2310,Book Chapter,Learning with ‘Generation Like’ about Digital Global Citizenship: A Case Study from Spain,"Aldás, E.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Education and Learning,Bloomsbury Academic,London,247-261,2020,['Higher education research'],[],English,,http://dx.doi.org/10.5040/9781350108769.0029,,,
2326,Book Chapter,Global Citizenship Education at Home in Higher Education: Researching Values in Professional Education,"Bamber, P.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,262-276,2020,['Higher education research'],[],English,,http://dx.doi.org/10.5040/9781350108769.0030,,,
2352,Book Chapter,Development Education or Global Learning? Evidence from Spanish Schools,"Calvo, A.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,279-291,2020,['Formal Education'],[],English,,http://dx.doi.org/10.5040/9781350108769.0032,,,
2485,Book Chapter,Global South-North School Linking,"Morrison, A.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,292-313,2020,['Formal Education'],[],English,,http://dx.doi.org/10.5040/9781350108769.0033,,,
2507,Book Chapter,"Critical Global Citizenship Education in the Era of SDG 4.7: Discussing HEADSUP with Secondary Teachers in England, Finland and Sweden","Pashby, K.","Sund, L.",,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,314-326,2020,"['conceptual publications', 'Theoretical']",['Formal Education'],English,,http://dx.doi.org/10.5040/9781350108769.0034,,,
2317,Book Chapter,Is Global Citizenship Education Relevant in Sub-Saharan African School Curricula? Options and Challenges for Teaching Global Citizenship through a Social Studies Curriculum in Ghana,"Angyagre, S.E.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,327-341,2020,['Formal Education'],"['conceptual publications', 'Theoretical']",English,,http://dx.doi.org/10.5040/9781350108769.0035,,,
2428,Book Chapter,Characteristics of a Global Learning School,"Hunt, F.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,342-355,2020,['Formal Education'],"['conceptual publications', 'Theoretical']",English,,http://dx.doi.org/10.5040/9781350108769.0036,,,
2330,Book Chapter,Continuing Professional Development of Teachers in Global Learning: What Works,"Bentall, C.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,356-368,2020,['Formal Education'],"['Teacher education', 'training of trainers']",English,,http://dx.doi.org/10.5040/9781350108769.0037,,,
2501,Book Chapter,"Research and Innovation in Education: A Case for Inclusion of Global Perspectives for Effective Learning in Formal Education in Ondo, Nigeria, in the Twenty-first Century","Oyekan, R.","Olowu, R.","Awolalu, O.",,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,369-382,2020,['Formal Education'],[],English,,http://dx.doi.org/10.5040/9781350108769.0038,,,
2565,Book Chapter,Gesturing towards New Horizons of North-South Community-Engaged Learning,"Sutherland, A.","Suša, R.","Andreotti, V.",,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,385-401,2020,"['conceptual publications', 'Theoretical']",[],English,,http://dx.doi.org/10.5040/9781350108769.0040,,,
2455,Book Chapter,The Role of Informal Spaces in Global Citizenship Education,"Le Bourdon, M.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,402-415,2020,"['community work', 'Informal education including youth work, media']",[],English,,http://dx.doi.org/10.5040/9781350108769.0041,,,
2460,Book Chapter,Apprenticeship of Reflexivity: Immersive Learning from International Volunteering as Teacher Professional Development,"Liddy, M.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,416-426,2020,"['educational partnerships', 'International Volunteering, study visits']",[],English,,http://dx.doi.org/10.5040/9781350108769.0042,,,
2335,Book Chapter,Study Abroad as a Route to Global Citizenship? Undergraduate Student Perspectives in the UK,"Blum, N.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,1-8,2020,"['educational partnerships', 'International Volunteering, study visits']",[],English,,http://dx.doi.org/10.5040/9781350108769.0043,,,
2313,Book Chapter,Am I a Global Citizen? Reflections of Young People in Tobago,"Allen, Y.",,,,,,,,,,D. Bourn,,,,,,,,,,The Bloomsbury Handbook of Global Educationa and Learning,Bloomsbury Academic,London,438-451,2020,"['conceptual publications', 'Theoretical']",[],English,,http://dx.doi.org/10.5040/9781350108769.0044,,,
124,Book,Global Citizenship Education and the Crises of Multiculturalism: Comparative Perspectives,"Tarozzi, M.","Torres, C. A.",,,,,,,,,,,,,,,,,,,,Bloomsbury Publishing,London,,2016,"['conceptual publications', 'Theoretical']",[],English,,http://dx.doi.org/10.5040/9781474236003,,,
36,Book Chapter,Current practice and future challenges in teaching civics and citizenship,"Henderson, D. J.",,,,,,,,,,A. Peterson,L. Tudball,,,,,,,,,"Civics and Citizenship Education in Australia: Challenges, Practices and International Perspectives",Bloomsbury Publishing.,,41-57,2016,['Policy related research'],[],English,,http://dx.doi.org/10.5040/9781474248228.ch-004,,,
